,OwnerAge,Gender,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
0,43.12388,Male,,,17,,0.97468245,0,0.0,0
1,56.65143,Male,,,9,,0.8511516,0,0.0,0
2,47.321457,Male,,,16,,0.3618286,0,0.0,0
3,52.9675,Male,,,19,,0.9872571,0,0.0,0
4,41.609524,Male,,,17,,0.252749,0,0.0,0
5,30.143303,Male,,,11,,1.0,0,0.0,0
6,41.31073,Male,,,5,,1.0,0,0.0,0
7,62.479973,Male,,,10,,0.6934092,0,0.0,0
8,25.938046,Male,,,19,,0.9089997,0,0.0,0
9,53.06962,Male,,,3,,1.0,1,1567.1387,1
10,38.04787,Male,,,1,,0.9730325,0,0.0,0
11,50.825737,Male,,,14,,0.9928446,0,0.0,0
12,35.694183,Female,,,10,,0.9744239,0,0.0,0
13,34.171646,Male,,,0,,0.88644373,1,41605.87,1
14,43.741734,Male,,,7,,0.6962304,0,0.0,0
15,50.528305,Male,,,21,,0.5324368,0,0.0,0
16,24.204515,Male,,,8,,0.09014523,0,0.0,0
17,30.695103,Female,,,11,,0.95161533,0,0.0,0
18,22.646456,Male,,,20,,0.046533227,0,0.0,0
19,43.999783,Male,,,20,,0.9767641,0,0.0,0
20,48.91418,Male,,,3,,0.25624222,0,0.0,0
21,24.696077,Male,,,2,,0.98231876,0,0.0,0
22,32.658443,Male,,,15,,1.0,0,0.0,0
23,40.01289,Female,,,5,,0.89891565,0,0.0,0
24,36.492958,Male,,,11,,1.0,0,0.0,0
25,23.107756,Female,,,13,,0.084322035,0,0.0,0
26,24.978271,Female,,,16,,0.9685588,0,0.0,0
27,29.570402,Male,,,4,,0.4253331,1,3041.0762,1
28,39.413895,Male,,,11,,0.99905306,0,0.0,0
29,25.657501,Female,,,18,,0.23626468,0,0.0,0
30,23.92317,Male,,,21,,0.7483248,0,0.0,0
31,38.70115,Male,,,12,,0.9868054,0,0.0,0
32,61.260857,Female,,,14,,0.601848,0,0.0,0
33,44.431526,Female,,,5,,0.95723486,0,0.0,0
34,44.0372,Male,,,6,,0.98247796,0,0.0,0
35,31.024418,Male,,,3,,0.11180222,0,0.0,0
36,61.37216,Male,,,6,,0.9393678,0,0.0,0
37,38.8779,Male,,,15,,0.7204434,0,0.0,0
38,46.15426,Male,,,10,,0.28817242,0,0.0,0
39,45.769093,Male,,,7,,0.5250149,0,0.0,0
40,36.129295,Male,,,17,,0.95781076,0,0.0,0
41,23.949501,Female,,,2,,0.3574612,0,0.0,0
42,34.746567,Male,,,21,,0.9892398,0,0.0,0
43,68.00791,Male,,,17,,0.97692764,0,0.0,0
44,55.579945,Female,,,13,,0.998297,0,0.0,0
45,54.07683,Male,,,21,,0.3844503,0,0.0,0
46,24.204454,Male,,,4,,0.9986564,0,0.0,0
47,50.67717,Male,,,1,,0.9756615,0,0.0,0
48,58.059395,Male,,,3,,0.6452816,0,0.0,0
49,33.55314,Male,,,3,,0.5762927,0,0.0,0
50,46.676666,Male,,,20,,0.98292935,0,0.0,0
51,51.240433,Male,,,10,,0.98465335,0,0.0,0
52,46.454712,Male,,,3,,0.98133683,0,0.0,0
53,30.547813,Male,,,9,,0.8237548,0,0.0,0
54,62.558407,Male,,,17,,0.23769993,0,0.0,0
55,30.623133,Male,,,10,,0.9998718,0,0.0,0
56,49.96763,Male,,,1,,0.2949535,0,0.0,0
57,29.82853,Female,,,7,,0.5120434,0,0.0,0
58,48.99638,Male,,,16,,0.87904567,0,0.0,0
59,30.114544,Male,,,13,,0.98861116,0,0.0,0
60,45.689896,Male,,,8,,0.47314602,0,0.0,0
61,67.258896,Male,,,17,,0.06452751,0,0.0,0
62,42.361595,Female,,,9,,0.28448611,0,0.0,0
63,51.21141,Male,,,7,,0.022465408,0,0.0,0
64,58.13195,Male,,,21,,0.9683224,0,0.0,0
65,50.748337,Male,,,17,,0.9925964,0,0.0,0
66,33.32535,Male,,,9,,0.25384632,0,0.0,0
67,61.628357,Male,,,2,,0.9770683,0,0.0,0
68,54.130203,Male,,,21,,0.2240127,0,0.0,0
69,53.739346,Male,,,7,,0.40698048,0,0.0,0
70,57.11061,Male,,,5,,0.6243552,0,0.0,0
71,44.77327,Female,,,18,,0.4037579,0,0.0,0
72,61.263184,Male,,,3,,0.9181637,0,0.0,0
73,43.441048,Male,,,14,,0.0,0,0.0,0
74,50.80868,Male,,,2,,1.0,0,0.0,0
75,33.047726,Male,,,14,,0.97351813,0,0.0,0
76,36.695755,Female,,,8,,0.18785214,0,0.0,0
77,56.00573,Male,,,9,,0.108845234,0,0.0,0
78,38.74155,Male,,,15,,0.9970671,0,0.0,0
79,37.09434,Male,,,16,,0.98301923,0,0.0,0
80,77.88226,Male,,,10,,0.8893212,0,0.0,0
81,40.14976,Male,,,2,,0.5456131,0,0.0,0
82,37.33636,Male,,,4,,0.73859274,0,0.0,0
83,27.606155,Female,,,3,,0.64260197,0,0.0,0
84,54.97728,Male,,,17,,0.6413678,0,0.0,0
85,47.992435,Male,,,16,,0.4586925,0,0.0,0
86,53.856102,Male,,,7,,0.8861903,0,0.0,0
87,46.05197,Male,,,10,,0.36736155,0,0.0,0
88,52.531113,Female,,,3,,0.68213975,0,0.0,0
89,27.965778,Male,,,4,,0.95987004,0,0.0,0
90,29.547697,Male,,,9,,0.54781824,0,0.0,0
91,31.369492,Female,,,8,,0.1095947,0,0.0,0
92,59.21369,Female,,,13,,0.99898934,0,0.0,0
93,34.071037,Female,,,14,,0.94701505,0,0.0,0
94,43.501053,Male,,,11,,0.6633266,0,0.0,0
95,54.202988,Male,,,12,,1.0,0,0.0,0
96,57.079132,Female,,,21,,0.46626475,0,0.0,0
97,25.40231,Male,,,19,,0.35739377,0,0.0,0
98,27.753433,Male,,,5,,0.99111724,0,0.0,0
99,24.158691,Male,,,6,,0.99543893,0,0.0,0
100,59.513123,Male,,,16,,0.18908069,0,0.0,0
101,64.73909,Female,,,7,,0.3852053,0,0.0,0
102,37.639336,Male,,,9,,0.53035116,0,0.0,0
103,21.87838,Male,,,19,,1.0,0,0.0,0
104,42.257473,Female,,,16,,0.94336367,0,0.0,0
105,18.739296,Female,,,5,,0.042793274,0,0.0,0
106,56.44072,Male,,,6,,0.80018765,0,0.0,0
107,56.44999,Male,,,17,,0.92692786,0,0.0,0
108,47.17767,Female,,,4,,0.061837792,0,0.0,0
109,30.243835,Male,,,15,,0.97028446,0,0.0,0
110,31.116861,Female,,,3,,0.97865224,0,0.0,0
111,26.67039,Male,,,3,,0.4385321,0,0.0,0
112,54.84464,Male,,,5,,0.73206365,0,0.0,0
113,29.983292,Male,,,13,,1.0,0,0.0,0
114,34.32605,Male,,,15,,0.9930577,0,0.0,0
115,32.065613,Male,,,3,,0.5614731,0,0.0,0
116,46.84281,Female,,,20,,0.7952608,0,0.0,0
117,35.49827,Male,,,12,,0.59399444,0,0.0,0
118,46.070423,Male,,,18,,0.9813286,0,0.0,0
119,28.878307,Male,,,4,,0.1746586,0,0.0,0
120,51.505722,Male,,,10,,0.31400302,0,0.0,0
121,55.384716,Male,,,7,,0.9810813,0,0.0,0
122,48.868515,Male,,,3,,0.08402556,0,0.0,0
123,70.418686,Male,,,8,,0.521449,0,0.0,0
124,22.636663,Female,,,4,,0.1858775,0,0.0,0
125,53.476364,Male,,,4,,0.9984709,0,0.0,0
126,64.75095,Male,,,12,,0.80505747,0,0.0,0
127,25.633282,Male,,,14,,0.605778,0,0.0,0
128,19.448,Male,,,1,,0.99782866,0,0.0,0
129,47.815525,Male,,,3,,0.28814948,0,0.0,0
130,23.195555,Male,,,11,,0.31620005,0,0.0,0
131,48.27783,Male,,,19,,0.3326318,0,0.0,0
132,58.714195,Male,,,16,,0.9696621,0,0.0,0
133,23.174625,Male,,,8,,0.15910691,0,0.0,0
134,40.55056,Male,,,17,,0.97916913,0,0.0,0
135,25.504198,Female,,,15,,0.0,0,0.0,0
136,53.481308,Male,,,16,,0.9432652,0,0.0,0
137,50.030014,Male,,,13,,0.94454,0,0.0,0
138,40.500664,Male,,,6,,0.98783183,0,0.0,0
139,67.690475,Male,,,20,,1.0,0,0.0,0
140,30.704948,Male,,,7,,0.44323203,0,0.0,0
141,43.467632,Female,,,3,,0.26555613,0,0.0,0
142,47.165535,Male,,,5,,0.6393551,0,0.0,0
143,39.307938,Male,,,2,,1.0,0,0.0,0
144,28.333483,Male,,,1,,0.020400703,0,0.0,0
145,47.690742,Male,,,5,,0.9165222,0,0.0,0
146,24.45227,Male,,,4,,0.043608487,0,0.0,0
147,30.668934,Male,,,8,,0.5468369,0,0.0,0
148,20.574446,Male,,,2,,0.9709693,0,0.0,0
149,65.05488,Male,,,13,,0.52990896,0,0.0,0
150,22.786827,Male,,,18,,0.15123552,0,0.0,0
151,35.95086,Male,,,13,,0.6021278,0,0.0,0
152,42.389946,Male,,,20,,0.5639386,0,0.0,0
153,43.674393,Male,,,8,,0.73598206,0,0.0,0
154,18.088516,Male,,,4,,0.34013548,0,0.0,0
155,50.62781,Male,,,14,,0.51701516,0,0.0,0
156,66.42558,Male,,,17,,0.32959223,0,0.0,0
157,51.48683,Male,,,1,,0.98494554,0,0.0,0
158,52.948067,Male,,,15,,0.98104954,0,0.0,0
159,43.337357,Male,,,10,,0.3776436,0,0.0,0
160,63.26899,Male,,,20,,0.67566234,0,0.0,0
161,40.64538,Male,,,12,,0.11760777,0,0.0,0
162,50.708035,Female,,,4,,0.9715959,0,0.0,0
163,43.00538,Male,,,8,,0.85686654,0,0.0,0
164,47.139885,Male,,,18,,0.9856272,0,0.0,0
165,66.42434,Male,,,9,,0.9849874,0,0.0,0
166,51.810196,Male,,,1,,0.9807222,0,0.0,0
167,39.81995,Female,,,13,,0.5229622,0,0.0,0
168,52.106678,Male,,,15,,0.91642296,0,0.0,0
169,30.03556,Male,,,11,,0.9926758,0,0.0,0
170,30.329977,Male,,,13,,0.036637783,0,0.0,0
171,42.25342,Male,,,7,,0.24763644,0,0.0,0
172,32.00341,Male,,,4,,0.11635268,0,0.0,0
173,25.464565,Male,,,11,,0.2331919,0,0.0,0
174,63.115128,Male,,,19,,0.47039744,0,0.0,0
175,47.980152,Male,,,9,,0.4574405,0,0.0,0
176,42.335083,Male,,,10,,1.0,0,0.0,0
177,38.918514,Male,,,14,,0.35894126,0,0.0,0
178,41.76151,Male,,,19,,0.99221563,0,0.0,0
179,39.00709,Male,,,7,,1.0,0,0.0,0
180,21.141176,Male,,,14,,0.08892661,0,0.0,0
181,45.415092,Male,,,17,,0.06420505,0,0.0,0
182,27.26118,Male,,,1,,0.56463504,0,0.0,0
183,48.038097,Male,,,13,,0.9656031,0,0.0,0
184,30.788177,Male,,,6,,0.041728437,0,0.0,0
185,44.599705,Male,,,21,,0.9148386,0,0.0,0
186,52.07997,Female,,,3,,0.22298074,0,0.0,0
187,58.43897,Male,,,12,,1.0,0,0.0,0
188,38.36688,Male,,,0,,0.5047933,0,0.0,0
189,24.881992,Female,,,7,,0.9627197,0,0.0,0
