,OwnerAge,Gender,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
0,44.093235,1,2,3,3.9751282,4,0.5495951,0.0,0.0,0
1,46.43147,1,2,5,15.2002,5,0.722194,0.0,0.0,0
2,37.91887,0,3,3,6.413756,2,0.5392692,0.0,0.0,0
3,58.735725,1,3,3,16.732567,6,0.93711936,0.0,0.0,0
4,58.306633,1,4,6,14.03385,6,0.5612714,0.0,0.0,0
5,47.998795,1,3,2,8.58552,7,0.9668176,0.0,0.0,0
6,53.061867,1,2,4,14.896246,5,0.8616379,0.0,0.0,0
7,30.34232,1,5,5,5.219994,5,0.38853598,0.0,0.0,0
8,46.463024,1,2,3,9.026335,3,0.85098577,0.0,0.0,0
9,52.428112,1,2,3,8.137319,7,0.8651125,1.0,22247.283,1
10,31.97115,1,2,4,9.4109535,5,0.8422396,0.0,0.0,0
11,41.052372,1,3,2,12.151712,6,0.98156023,0.0,0.0,0
12,43.99365,1,2,2,9.914561,3,0.5146767,0.0,0.0,0
13,35.80897,1,3,3,6.5037227,6,0.8869249,1.0,9422.725,1
14,36.464622,1,3,5,17.015114,3,0.9758663,0.0,0.0,0
15,28.3237,0,3,2,5.094525,2,0.100761175,0.0,0.0,0
16,58.599762,1,3,2,6.1166615,4,0.6584152,0.0,0.0,0
17,33.889606,1,2,4,7.3861547,3,0.22230035,0.0,0.0,0
18,40.229042,1,3,5,15.022024,2,0.75299907,0.0,0.0,0
19,37.363525,1,2,2,7.696847,3,0.7327421,0.0,0.0,0
20,39.32233,0,2,3,16.904675,5,0.9277741,0.0,0.0,0
21,51.971382,1,2,3,10.925342,3,0.8235777,0.0,0.0,0
22,56.036697,1,2,3,10.592081,3,0.25862482,0.0,0.0,0
23,40.899364,1,3,5,10.406958,6,0.9256162,0.0,0.0,0
24,48.81583,1,2,5,14.814691,3,0.6025604,0.0,0.0,0
25,39.937252,1,5,6,4.6816006,7,0.6546505,0.0,0.0,0
26,38.53503,0,3,4,2.7406883,6,0.4226437,0.0,0.0,0
27,36.525272,1,2,3,6.6346993,5,0.8251866,1.0,264.54333,1
28,45.29906,1,4,5,15.017994,5,0.979164,0.0,0.0,0
29,43.740547,1,3,2,13.268442,2,0.6633614,0.0,0.0,0
30,26.565037,1,6,5,11.940165,2,0.19413537,0.0,0.0,0
31,35.609215,1,2,4,9.841122,2,0.39740974,0.0,0.0,0
32,54.670784,1,3,3,16.94461,6,0.95107174,0.0,0.0,0
33,37.635017,1,3,2,11.372692,3,0.8458351,0.0,0.0,0
34,46.662514,1,3,2,12.570195,2,0.8444792,0.0,0.0,0
35,42.257946,1,2,3,3.943694,7,0.8361261,0.0,0.0,0
36,42.119366,1,3,5,8.687372,3,0.5332588,0.0,0.0,0
37,57.31552,1,3,5,16.690079,7,0.93098986,0.0,0.0,0
38,47.423244,1,3,3,15.837355,4,0.93611646,0.0,0.0,0
39,60.687717,1,4,2,8.400384,7,0.90203387,0.0,0.0,0
40,57.81226,1,3,5,17.317158,6,0.9105295,0.0,0.0,0
41,49.98501,1,2,3,10.253981,4,0.89616865,0.0,0.0,0
42,55.82156,1,3,2,9.596371,4,0.6632603,0.0,0.0,0
43,56.314854,1,3,4,17.337282,3,0.82270366,0.0,0.0,0
44,32.73978,1,5,4,14.169516,2,0.14677268,0.0,0.0,0
45,27.921867,0,3,2,11.855512,2,0.637737,0.0,0.0,0
46,43.30638,1,3,1,9.650432,7,0.9102856,0.0,0.0,0
47,25.246325,1,4,5,13.157745,2,0.028492033,0.0,0.0,0
48,39.728867,1,3,6,16.393942,4,0.29580504,0.0,0.0,0
49,45.998528,1,3,5,4.463887,6,0.9306104,0.0,0.0,0
50,45.42214,0,4,3,10.958088,2,0.328468,0.0,0.0,0
51,58.59159,1,3,2,16.837193,6,0.9347756,0.0,0.0,0
52,54.227444,1,2,2,5.1037087,6,0.6560625,0.0,0.0,0
53,33.951706,1,2,2,11.022592,5,0.92382896,0.0,0.0,0
54,28.286415,1,5,1,10.096458,4,0.26605973,0.0,0.0,0
55,38.24566,1,2,4,11.5146265,5,0.89711356,0.0,0.0,0
56,44.65043,1,3,6,17.553947,6,0.9275232,0.0,0.0,0
57,49.828068,1,3,4,15.298355,6,0.98375946,0.0,0.0,0
58,51.510468,1,2,4,16.600811,2,0.2552542,0.0,0.0,0
59,41.238342,1,4,4,9.478793,3,0.82356155,0.0,0.0,0
60,31.70419,0,3,5,13.705143,1,0.49147737,0.0,0.0,0
61,57.217552,1,2,3,11.583134,3,0.4361363,0.0,0.0,0
62,31.471684,1,3,2,6.959632,5,0.8618473,0.0,0.0,0
63,43.739807,1,3,2,13.659415,7,0.9716184,0.0,0.0,0
64,54.947884,1,3,2,15.751472,6,0.95892286,0.0,0.0,0
65,26.573547,1,3,4,15.576076,2,0.4279488,0.0,0.0,0
66,56.796604,1,2,4,12.816697,7,0.8620993,0.0,0.0,0
67,32.007465,1,2,5,16.212883,4,0.8696338,0.0,0.0,0
68,54.373734,1,2,4,8.738613,4,0.73067605,0.0,0.0,0
69,43.71801,1,2,3,18.221367,7,0.97160125,0.0,0.0,0
70,46.79398,1,4,3,5.2984223,4,0.8561603,0.0,0.0,0
71,46.00152,1,2,4,16.036903,4,0.8909962,0.0,0.0,0
72,29.936855,1,1,2,10.80053,5,0.27744302,0.0,0.0,0
73,53.02367,1,4,3,10.74028,5,0.9285308,0.0,0.0,0
74,34.06038,1,3,5,8.192619,2,0.5624901,0.0,0.0,0
75,39.371086,1,2,5,17.48112,6,0.7023598,0.0,0.0,0
76,32.44154,1,3,3,7.367142,3,0.86782736,0.0,0.0,0
77,32.842476,0,3,3,14.042498,1,0.5433344,0.0,0.0,0
78,40.76943,1,4,3,2.533266,4,0.49289173,0.0,0.0,0
79,48.367428,1,3,2,12.333031,2,0.15330797,0.0,0.0,0
80,57.593304,1,3,2,15.735866,7,0.9195518,0.0,0.0,0
81,29.131268,1,2,2,7.04314,3,0.31829917,0.0,0.0,0
82,32.117832,1,2,4,6.2683434,3,0.54176307,0.0,0.0,0
83,25.1871,1,3,2,5.2071853,3,0.27368242,0.0,0.0,0
84,48.44415,1,2,1,8.667021,7,0.8159542,0.0,0.0,0
85,56.00404,1,3,2,12.948301,3,0.82749,0.0,0.0,0
86,46.137352,1,3,2,11.5483265,2,0.28960475,0.0,0.0,0
87,35.889145,1,2,2,10.670032,6,0.95600355,0.0,0.0,0
88,33.808403,1,4,2,5.0485034,4,0.5504967,0.0,0.0,0
89,51.397213,1,2,3,6.5887837,4,0.78885376,0.0,0.0,0
90,33.25721,0,3,3,17.94331,2,0.957168,0.0,0.0,0
91,31.260612,1,5,3,19.040567,2,0.671274,0.0,0.0,0
92,35.992878,0,3,5,15.557438,2,0.11899912,0.0,0.0,0
93,38.994995,1,3,5,12.403928,3,0.8885641,0.0,0.0,0
94,48.302406,1,3,3,5.8254933,3,0.81639457,0.0,0.0,0
95,25.082739,1,3,4,8.587191,2,0.43464515,0.0,0.0,0
96,49.84228,1,3,5,5.1781473,4,0.45341396,0.0,0.0,0
97,47.59762,1,4,2,11.73528,6,0.9398837,0.0,0.0,0
98,32.033527,1,3,4,16.143333,2,0.22802377,0.0,0.0,0
99,54.589455,1,3,4,4.8834157,4,0.5954632,0.0,0.0,0
100,40.85989,1,3,3,8.666922,3,0.89417285,0.0,0.0,0
101,26.338135,1,3,4,10.183603,2,0.068494916,0.0,0.0,0
102,36.168213,1,4,3,12.589016,3,0.93986195,0.0,0.0,0
103,50.67857,1,3,1,10.212804,7,0.9609051,0.0,0.0,0
104,36.233696,0,3,5,8.738031,5,0.92519486,0.0,0.0,0
105,44.2161,1,2,3,16.94356,2,0.3568358,0.0,0.0,0
106,38.66446,1,3,2,5.844546,5,0.8598885,0.0,0.0,0
107,32.4712,1,3,3,14.809486,2,0.9455812,0.0,0.0,0
108,42.30606,1,2,3,14.149294,3,0.51210797,0.0,0.0,0
109,32.333683,1,3,6,13.370216,6,0.8738048,0.0,0.0,0
110,36.053795,1,2,5,14.491826,3,0.75272053,0.0,0.0,0
111,26.476574,1,4,3,10.58668,2,0.12785602,0.0,0.0,0
112,28.435862,1,2,2,15.0478,2,0.6351255,0.0,0.0,0
113,58.689526,1,2,5,15.294241,3,0.39780676,0.0,0.0,0
114,35.23961,1,3,2,4.2656245,4,0.46710366,0.0,0.0,0
115,49.673428,1,3,2,9.391133,5,0.9189425,0.0,0.0,0
116,26.009222,1,2,4,8.686379,2,0.5628817,0.0,0.0,0
117,50.710022,1,2,2,18.607597,6,0.81835127,0.0,0.0,0
118,48.87348,1,3,3,15.146196,7,0.99103886,0.0,0.0,0
119,32.449783,1,3,5,1.8913593,6,0.49622267,0.0,0.0,0
120,34.596786,1,1,2,4.140183,6,0.50682473,0.0,0.0,0
121,47.352596,1,2,4,10.872189,3,0.82949483,0.0,0.0,0
