,OwnerAge,Gender,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
0,40.97111457097783,1,1,1,1.8236009966819005,6,0.20005204403970728,0,0.0,0
1,75.99235902640136,1,3,1,6.985727043067449,7,0.9994023353576985,0,0.0,0
2,43.72432571142854,0,3,5,15.649020647305324,7,0.9833059925166807,0,0.0,0
3,52.58101911769435,1,6,3,13.401388668442417,2,0.5039647637434437,0,0.0,0
4,25.953499293692666,0,3,6,18.45899920482252,3,1.000109593190102,0,0.0,0
5,45.97518553401648,1,2,5,14.686635883768101,7,1.0002694813959314,0,0.0,0
6,23.890572299897535,1,1,7,1.5942140901353632,2,0.00011614060661091496,0,0.0,0
7,24.15840973402886,0,2,1,15.89240917317857,7,0.309942004076914,0,0.0,0
8,41.881451974596196,1,4,2,11.676665528756946,6,0.9922576327136503,0,0.0,0
9,19.29106866231334,1,4,6,8.390125155828553,2,0.25432544800083395,1,8910.431207115456,1
10,25.803352487118026,1,4,4,9.469542145198071,1,0.6610420297772336,0,0.0,0
11,51.99135208586175,1,6,6,3.5650197485432615,1,0.5554648764091829,0,0.0,0
12,45.1192077965595,0,2,6,16.469255287458218,2,1.0001253081467383,0,0.0,0
13,19.42090418810285,1,1,3,7.118880520741721,2,1.0578814826134648,1,13890.821186462896,1
14,26.325277824945452,1,3,6,12.08794126337148,6,0.3679671113589384,0,0.0,0
15,46.0484662969263,1,1,1,6.856690754680842,7,0.999686007392198,0,0.0,0
16,40.39300463924085,1,4,4,8.875732551091287,4,0.2352918780018458,0,0.0,0
17,33.31300187817232,1,3,3,6.991140497138877,4,0.6405065771563476,0,0.0,0
18,24.93130970483726,1,3,2,2.3635967993557774,1,0.924326493726136,0,0.0,0
19,50.06712546686593,1,3,6,9.892146438682325,4,0.5663020661920113,0,0.0,0
20,34.05050803070058,1,1,6,15.51599311737764,6,0.06760537609641748,0,0.0,0
21,29.101013345090635,1,1,3,11.979650280607306,3,0.3275795562249242,0,0.0,0
22,40.80681090820258,1,4,3,14.21769464012798,5,0.4995840681822864,0,0.0,0
23,39.62938587893841,0,4,2,0.0,1,0.9449025924175809,0,0.0,0
24,61.77996102196404,1,4,6,10.064461836558312,7,0.9998599055967323,0,0.0,0
25,36.024912717714166,1,3,4,26.96971400759108,5,0.347838620115079,0,0.0,0
26,47.117561924725095,1,3,3,7.049817580247947,7,1.0000001365506481,0,0.0,0
27,22.826251137323098,1,1,2,7.093800283959483,1,0.12281370261834357,1,3595.55141645922,1
28,34.3119639888817,1,3,4,4.789942810844279,6,0.9197650264914807,0,0.0,0
29,72.84706786660614,1,3,3,15.189460921017794,3,0.5001158269106335,0,0.0,0
30,61.71833930055364,0,3,4,11.63743889705251,2,0.3685375181670065,0,0.0,0
31,33.181117361329484,1,3,3,5.21256676631595,3,1.0002849127901747,0,0.0,0
32,52.326445875085824,1,3,1,8.614967994882708,1,0.7101696422133557,0,0.0,0
33,17.019854911699262,1,3,3,15.536346445043343,6,0.7575056579618547,0,0.0,0
34,62.35926258963015,1,3,2,12.509666922178942,7,1.0003899532071965,0,0.0,0
35,25.54887861273253,1,4,5,1.3569878300868083,2,0.020001809710043283,0,0.0,0
36,10.418836563077345,1,1,5,11.20938696107901,1,0.558129452262192,0,0.0,0
37,9.819218323743947,0,3,4,14.700342454441692,2,0.999516909148166,0,0.0,0
38,24.22838909423679,1,3,6,15.495506597936641,1,1.0003450068765583,0,0.0,0
39,42.91535531624176,1,4,6,2.8726182169819,0,0.3205229521970916,0,0.0,0
40,26.284045185303853,1,2,7,2.999189661829698,6,0.5355117587331003,0,0.0,0
41,54.948346943557176,1,1,2,15.176247597343457,3,0.15456683856342435,0,0.0,0
42,48.33265541008681,1,3,6,0.0,7,0.5291970289264667,0,0.0,0
43,48.244021747552175,1,3,1,19.991618993640532,1,0.4208284611604855,0,0.0,0
44,41.68854780261462,1,3,4,10.49107604558049,1,0.5127261298484673,0,0.0,0
45,35.356594829653076,0,2,1,13.04636032874505,3,0.3265731763941048,0,0.0,0
46,51.0124756291775,1,1,1,1.746059320215636,5,0.3760460695982677,0,0.0,0
47,58.453361244785086,1,1,3,10.056825728601199,7,1.0005845396481756,0,0.0,0
48,41.82493350394982,1,7,2,18.797437518479434,7,0.47004504003949943,0,0.0,0
